Customer ID,First Name,Last Name,Date of Birth,Country,Education,Annual Income,Marital Status,Gender,Date of First Transaction,Exited,IsActiveMember,Account Balance,Current Account,Saving Account,Mortgage,Credit Score,Has Credit Card,Number of Complaints,Satisfaction Score
1000177,Maria,Cox,1990-12-20,USA,Master,189653.16,Single,Male,2001-01-01,No,Yes,141588.39,Yes,Yes,No,519,Yes,9,4.6
1000178,Danielle,Roberts,1992-11-24,UK,Bachelor,121851.7,Single with Partner,Male,2014-08-05,No,No,3344.0,No,Yes,No,519,No,20,4.83
1000179,Don,Roberson,1988-02-29,Canada,Master,145263.42,Married,Male,2013-10-23,No,Yes,53095.52,Yes,No,No,482,Yes,4,4.08
1000180,Anthony,Morrison,1972-12-06,UK,Master,134775.57,Married,Male,2003-01-23,No,No,240739.84,No,Yes,No,645,No,19,1.96
1000181,Robert,Price,1984-08-29,UK,Master,194523.15,Single,Male,2004-01-06,No,Yes,176291.78,No,No,Yes,383,Yes,11,3.03
1000182,Thomas,Anderson,2003-05-21,UK,Bachelor,173558.48,Single with Partner,Female,2018-04-25,No,Yes,172250.82,Yes,No,No,699,No,5,2.38
1000183,Jennifer,Tran,1954-11-16,Canada,Bachelor,192962.42,Single,Male,2023-09-27,No,Yes,165199.01,Yes,No,No,504,No,5,4.46
1000184,Rebecca,Hubbard,1999-02-15,Germany,Bachelor,197786.3,Single,Male,2023-06-28,Yes,No,32300.88,No,Yes,Yes,591,No,13,2.98
1000185,Julie,Fox,1990-10-23,UK,Master,159767.86,Single with Partner,Male,2021-09-06,Yes,No,1419.06,Yes,Yes,No,543,No,1,4.43
1000186,Stephanie,Alvarez,1951-02-05,USA,Bachelor,138745.53,Married,Female,2010-06-24,No,Yes,110386.82,No,Yes,Yes,672,Yes,3,4.9
1000187,Danielle,Carey,2000-08-04,Germany,Master,135498.3,Single,Female,2001-12-13,No,Yes,111303.37,Yes,Yes,Yes,798,No,1,2.15
1000188,Stacy,Webb,1991-08-11,USA,Master,137833.51,Married,Female,2013-01-18,No,Yes,203026.64,No,Yes,Yes,840,Yes,5,1.12
1000189,Diane,Sandoval,1980-09-11,USA,GCSE,92024.96,Single with Partner,Male,2013-11-22,No,No,45719.25,Yes,Yes,Yes,737,No,0,1.86
1000190,Steven,Wagner,1991-12-22,UK,GCSE,27882.79,Single with Partner,Female,2000-12-14,Yes,No,69067.75,Yes,Yes,Yes,484,Yes,9,3.56
1000191,Kimberly,Simmons,1968-07-25,UK,Master,124108.89,Married,Male,2021-10-23,Yes,No,19929.29,Yes,Yes,Yes,461,No,20,4.24
1000192,Joel,King,1962-12-21,Germany,Bachelor,168651.44,Single,Male,2018-11-14,No,Yes,100208.81,Yes,Yes,No,635,No,7,3.99
1000193,Brent,Bautista,1976-10-23,Canada,GCSE,85637.49,Single with Partner,Female,2023-06-07,Yes,No,64295.04,Yes,No,No,842,Yes,10,4.21
1000194,Jeffrey,Petty,1983-10-26,USA,Doctorate,173221.03,Single with Partner,Female,2003-06-27,No,No,66018.8,No,Yes,No,668,No,12,4.7
1000195,Monica,Maxwell,1977-07-10,UK,GCSE,59700.53,Single with Partner,Female,2004-10-24,No,Yes,63811.65,No,Yes,No,673,Yes,11,1.9
1000196,Clarence,Anderson,1985-05-10,UK,Doctorate,184475.59,Single with Partner,Female,2002-04-03,Yes,No,58187.02,No,No,Yes,678,No,4,1.2
1000197,Michael,Johnson,1962-08-31,Germany,Master,162689.97,Married,Male,2012-04-25,Yes,No,80220.34,No,No,No,386,Yes,18,2.31
1000198,Jennifer,White,1963-11-25,Germany,Master,128437.25,Single with Partner,Male,2014-07-19,No,No,134357.87,No,No,Yes,775,No,17,4.42
1000199,Kim,Boyd,1959-06-12,Germany,GCSE,100521.53,Single with Partner,Male,2013-02-03,No,No,109652.49,No,Yes,Yes,401,No,14,3.91
1000200,Luke,Howard,1952-08-15,Germany,GCSE,115494.51,Single with Partner,Male,2008-07-28,Yes,No,16236.36,No,Yes,Yes,629,No,11,1.13
1000201,Brian,Alvarez,1959-05-06,USA,Bachelor,124802.91,Divorced,Female,2012-04-16,Yes,No,106694.62,No,Yes,No,746,No,13,1.62
1000202,Dawn,David,1977-01-04,UK,GCSE,61569.73,Married,Male,2001-05-15,Yes,No,211631.05,Yes,Yes,Yes,402,Yes,10,4.72
1000203,Kelsey,Brown,1950-03-11,UK,Bachelor,159001.28,Divorced,Female,2015-04-17,Yes,No,25535.75,No,Yes,Yes,431,Yes,4,2.98
1000204,Todd,Sanchez,1945-09-20,Germany,Bachelor,131717.66,Single with Partner,Female,2001-07-26,Yes,No,236112.66,No,Yes,No,800,No,18,3.56
1000205,Peter,Morgan,1995-05-15,USA,GCSE,107300.06,Single with Partner,Male,2007-01-15,No,Yes,77424.16,Yes,No,No,740,Yes,1,1.38
1000206,Ricardo,Clayton,1985-11-27,UK,GCSE,51278.37,Single,Male,2017-04-01,Yes,No,4028.09,Yes,No,No,306,Yes,3,3.31
1000207,Wanda,Phillips,1982-01-26,UK,Master,182640.68,Single with Partner,Male,2002-01-20,No,No,63587.63,No,Yes,No,777,No,8,4.38
1000208,Katherine,Ward,1970-01-24,USA,GCSE,88415.47,Single with Partner,Female,2021-03-05,Yes,No,17787.04,No,Yes,No,305,Yes,7,4.61
1000209,Cory,Richmond,1954-03-24,UK,GCSE,81412.4,Single,Female,2017-03-24,No,No,141768.78,No,No,Yes,336,Yes,14,2.8
1000210,Robert,Diaz,2002-08-05,UK,Master,135371.43,Single with Partner,Male,2012-09-20,No,No,79354.75,Yes,No,No,516,Yes,13,3.35
1000211,Sara,French,1974-05-09,USA,Doctorate,137656.28,Single with Partner,Female,2020-03-17,No,No,201796.4,No,No,No,830,Yes,6,3.92
1000212,Brenda,Preston,1976-09-11,USA,Bachelor,123787.87,Married,Female,2010-07-31,Yes,No,183263.22,No,No,Yes,615,Yes,20,2.6
1000213,Timothy,Mcintosh,1959-09-25,USA,GCSE,47108.39,Married,Female,2003-11-06,Yes,No,117361.68,No,Yes,Yes,520,No,7,2.17
1000214,Marissa,Ray,1982-09-03,UK,Bachelor,147635.49,Married,Male,2013-01-24,No,Yes,140326.16,No,No,No,636,Yes,3,1.36
1000215,Peter,Stevenson,1984-03-28,Germany,Doctorate,186651.62,Married,Male,2017-09-25,No,No,152348.89,No,No,Yes,398,No,7,1.78
1000216,Scott,Cook,1953-02-22,UK,Master,149311.41,Single,Male,2015-01-26,Yes,No,67967.89,No,No,Yes,751,Yes,8,4.93
1000217,Jared,Johnson,2002-06-07,UK,Master,180369.74,Single,Male,2002-04-05,Yes,No,35188.34,No,No,Yes,428,No,10,4.48
1000218,Cheryl,Davis,1968-09-03,Germany,Bachelor,155155.38,Single,Male,2016-08-27,No,No,94379.1,No,No,Yes,379,Yes,8,2.39
1000219,Heather,Quinn,1983-07-20,USA,Bachelor,182789.46,Married,Male,2015-01-29,Yes,No,24076.44,Yes,No,No,388,Yes,16,4.32
1000220,Samuel,Martin,1993-04-23,Germany,GCSE,117722.07,Married,Female,2003-06-12,No,Yes,78989.9,No,Yes,No,339,Yes,17,4.06
1000221,Susan,Wu,1980-01-26,USA,Master,139187.32,Single with Partner,Male,2018-02-28,No,No,138329.5,No,No,Yes,559,No,20,4.87
1000222,Amanda,Schroeder,1952-07-19,USA,Master,188987.33,Married,Female,2003-05-17,Yes,No,135212.09,Yes,Yes,No,418,Yes,8,1.16
1000223,Diana,Collins,1982-08-14,UK,Doctorate,169745.93,Single with Partner,Female,2004-09-24,No,Yes,30505.1,No,No,No,541,No,12,3.32
1000224,Angela,Ramirez,1954-08-26,UK,GCSE,102460.25,Single,Female,2004-11-13,No,Yes,2481.44,No,Yes,Yes,578,No,1,3.8
1000225,Valerie,Rivera,1995-07-28,UK,GCSE,86552.25,Married,Male,2004-10-27,No,Yes,22600.31,Yes,Yes,Yes,663,Yes,16,4.32
1000226,Joshua,Austin,1990-02-14,UK,Bachelor,153915.96,Married,Male,2015-12-09,No,Yes,9423.05,No,No,No,530,No,20,4.21
1000227,Jonathan,Price,1962-04-25,Canada,Master,138246.0,Single with Partner,Male,2009-03-28,Yes,No,100357.03,Yes,Yes,No,410,Yes,11,2.11
1000228,Rachel,Clark,1976-03-06,UK,Master,125602.82,Single with Partner,Male,2017-12-10,No,Yes,97681.65,No,Yes,Yes,380,No,3,3.81
1000229,Richard,Aguilar,1990-04-11,Germany,GCSE,75409.76,Single with Partner,Female,2012-12-24,Yes,No,60707.2,No,Yes,No,475,No,1,4.24
1000230,Karen,Cisneros,1985-03-07,USA,GCSE,119071.31,Single,Male,2017-04-03,No,No,54174.94,No,No,No,824,Yes,9,3.06
1000231,Ronald,Baker,1970-05-13,Germany,Bachelor,179043.34,Single with Partner,Male,2020-03-03,No,No,99346.41,Yes,No,No,790,Yes,3,3.0
1000232,Tina,Stanley,1991-09-27,USA,Bachelor,146187.64,Married,Male,2003-02-04,Yes,No,22008.77,Yes,Yes,Yes,625,Yes,0,2.76
1000233,Paul,Moore,2004-11-28,USA,Master,186176.38,Single with Partner,Male,2021-11-06,Yes,No,53891.56,No,No,No,495,No,16,1.83
1000234,Brittany,Robertson,1972-06-19,USA,Bachelor,181518.72,Married,Female,2020-05-19,No,No,101660.7,Yes,No,No,517,Yes,11,4.33
1000235,Cynthia,Brown,1990-01-21,UK,Master,142530.86,Married,Female,2018-03-22,No,No,24069.55,No,Yes,Yes,576,No,8,3.01
1000236,William,Hall,2000-08-22,Germany,Bachelor,121144.6,Single,Male,2001-04-26,No,Yes,210267.09,Yes,No,Yes,757,No,17,1.54
1000237,Rachel,Foley,1996-01-19,UK,Master,129453.01,Single with Partner,Male,2003-03-19,Yes,No,169134.22,No,Yes,Yes,739,No,10,4.66
1000238,Felicia,Johnson,1999-08-26,UK,Bachelor,190184.5,Married,Female,2010-07-29,No,No,96026.56,Yes,No,No,383,Yes,9,4.38
1000239,Richard,Cisneros,2003-11-18,USA,Master,186925.04,Single,Female,2004-10-23,No,No,37939.42,Yes,Yes,No,383,No,9,2.69
1000240,Christina,Sanders,2005-02-25,UK,GCSE,52340.06,Single,Female,2001-07-15,Yes,No,48869.15,Yes,Yes,No,644,Yes,6,4.13
1000241,Terrence,Cole,1956-08-18,Canada,Bachelor,142815.63,Divorced,Male,2002-06-30,Yes,No,30374.36,No,Yes,Yes,690,Yes,14,1.66
1000242,Jennifer,Madden,1998-12-09,Canada,GCSE,100115.04,Married,Male,2007-03-21,No,Yes,40356.92,Yes,Yes,Yes,562,Yes,15,4.89
1000243,Timothy,Smith,1962-07-06,Canada,Bachelor,195019.0,Single with Partner,Male,2023-11-01,No,Yes,105859.53,No,Yes,Yes,764,No,3,1.34
1000244,Robert,Vargas,1982-10-19,UK,Bachelor,182330.98,Divorced,Female,2013-12-04,No,Yes,61717.9,No,No,Yes,582,Yes,11,4.53
1000245,Nathan,Osborne,1980-04-22,UK,GCSE,82135.55,Divorced,Female,2012-06-03,No,No,221190.79,No,No,No,765,No,14,4.99
1000246,Laura,Richards,1984-07-13,Canada,Doctorate,139413.71,Single with Partner,Male,2002-12-11,No,Yes,240247.81,No,No,Yes,383,No,20,2.16
1000247,Ryan,Martin,1968-01-17,USA,GCSE,74471.8,Single with Partner,Male,2010-05-24,No,No,172964.71,Yes,Yes,No,685,Yes,16,4.25
1000248,Heather,Cooper,1983-02-10,Canada,Master,138680.95,Married,Female,2000-03-09,No,No,202266.77,No,Yes,No,536,No,5,4.66
1000249,Lisa,Williams,1955-04-14,Canada,Doctorate,184640.91,Single,Female,2009-07-12,No,Yes,64077.84,Yes,No,No,829,No,2,4.81
1000250,Savannah,Harper,1984-05-06,Germany,GCSE,61148.26,Single with Partner,Female,2003-05-22,Yes,No,166389.98,No,No,Yes,627,No,12,3.88
1000251,Melissa,Phillips,1999-05-14,UK,Master,186695.78,Married,Female,2020-10-26,No,No,14876.46,No,Yes,Yes,834,No,1,3.48
1000252,Tammy,Hawkins,1955-07-14,UK,GCSE,60634.48,Single,Male,2007-03-05,No,No,240069.93,Yes,No,No,682,No,3,1.42
1000253,Robert,Dillon,1964-05-31,Germany,GCSE,103118.34,Single with Partner,Male,2012-12-10,Yes,No,167683.66,Yes,No,No,742,No,5,2.88
1000254,Shane,Orr,1984-04-26,UK,Bachelor,146665.43,Married,Female,2017-01-26,No,No,79486.05,Yes,No,Yes,791,Yes,10,2.58
1000255,Derrick,Baxter,1977-04-30,UK,Doctorate,155210.62,Single with Partner,Female,2019-06-08,No,No,193351.17,No,Yes,No,348,Yes,2,1.09
1000256,Steven,Johnson,1977-12-28,USA,GCSE,83086.89,Married,Male,2016-02-20,No,No,4343.54,Yes,Yes,Yes,422,Yes,9,2.14
1000257,Lauren,Gray,1959-02-07,Canada,Bachelor,125623.01,Married,Male,2004-07-07,No,Yes,94308.56,No,Yes,Yes,655,No,8,3.97
1000258,David,Flores,1991-10-30,USA,Bachelor,195856.56,Married,Female,2002-01-21,Yes,No,223956.18,Yes,Yes,No,847,Yes,18,2.22
1000259,Kimberly,Martinez,1957-04-21,USA,Master,165888.46,Married,Male,2009-06-18,No,No,66094.61,No,Yes,Yes,380,Yes,1,1.13
1000260,Jessica,Edwards,1979-10-31,UK,GCSE,72750.72,Divorced,Male,2007-11-20,Yes,No,167111.41,Yes,No,No,725,No,18,4.08
1000261,Adam,Morris,1985-02-01,USA,Master,187151.52,Single,Female,2003-01-24,No,No,90281.88,Yes,No,Yes,411,No,0,4.23
1000262,Jason,Hunter,1998-06-24,Canada,Master,189261.02,Married,Female,2016-07-23,No,No,98334.14,No,No,No,538,Yes,20,1.11
1000263,Amber,Butler,1964-09-06,UK,Master,161780.83,Single with Partner,Female,2010-02-13,Yes,No,186585.89,No,Yes,Yes,653,No,6,4.34
1000264,Andrea,Rodgers,1949-05-10,USA,Doctorate,194180.99,Married,Male,2013-10-01,No,Yes,227587.42,Yes,Yes,No,697,No,9,4.19
1000265,James,Castro,1973-08-08,Germany,Master,125179.02,Married,Male,2016-12-04,No,No,42012.94,No,Yes,No,710,Yes,17,3.48
1000266,Matthew,Jones,1948-03-05,Germany,GCSE,34869.68,Married,Male,2002-05-10,Yes,No,69512.27,No,Yes,No,476,No,4,1.18
1000267,Jill,Ochoa,1960-05-08,USA,Bachelor,167743.06,Single,Female,2020-06-05,Yes,No,122151.18,Yes,No,No,416,Yes,7,4.78
1000268,Crystal,Arnold,1958-02-10,Germany,Bachelor,148325.27,Married,Female,2006-12-29,No,Yes,153608.49,Yes,No,Yes,499,No,6,1.4
1000269,Kristen,Browning,1947-10-08,UK,Bachelor,157138.01,Single with Partner,Male,2008-08-09,No,Yes,117159.66,Yes,Yes,Yes,400,Yes,5,3.88
1000270,Eddie,Harris,1983-12-27,UK,Bachelor,146246.34,Married,Male,2003-01-10,No,No,201459.96,Yes,Yes,No,767,No,19,4.06
1000271,Micheal,Jackson,1990-05-10,Germany,Bachelor,152378.02,Married,Male,2000-08-21,Yes,No,192116.48,No,Yes,Yes,597,No,9,4.79
1000272,Katherine,Stewart,1952-10-27,Germany,Bachelor,185811.71,Married,Male,2007-05-01,No,Yes,101548.63,Yes,No,No,680,No,5,4.79
1000273,Raymond,Hughes,1983-01-17,Germany,Doctorate,167478.1,Single,Male,2007-07-23,No,Yes,10536.72,Yes,Yes,Yes,381,No,11,2.12
1000274,Rebecca,Frank,1960-02-03,Canada,GCSE,119745.08,Divorced,Female,2020-06-09,Yes,No,48946.3,No,Yes,Yes,844,Yes,9,1.93
1000275,Phillip,Ponce,1977-06-29,USA,Doctorate,182950.34,Married,Female,2023-09-11,No,Yes,121943.38,Yes,No,Yes,749,No,6,2.64
1000276,Daniel,Pratt,1980-11-14,USA,Bachelor,141893.3,Divorced,Female,2011-09-05,Yes,No,231907.43,No,Yes,No,690,Yes,6,4.74
1000277,Evan,Horton,1999-11-22,Germany,Master,141147.61,Married,Female,2008-03-14,No,Yes,142065.34,No,No,No,602,Yes,15,3.9
1000278,Melanie,Mcguire,1959-02-04,USA,Master,146871.86,Single with Partner,Male,2007-12-25,No,No,132786.57,Yes,Yes,No,405,No,0,4.65
1000279,Brian,White,1950-08-05,Germany,Bachelor,187460.76,Married,Female,2012-01-14,No,Yes,181102.92,No,No,No,608,Yes,2,1.87
1000280,Larry,Giles,1963-08-26,Germany,Bachelor,122183.01,Single,Male,2009-11-12,No,Yes,38412.82,Yes,No,Yes,718,No,6,1.27
1000281,Melissa,Fox,1972-01-26,Germany,Bachelor,138414.5,Single,Male,2007-09-25,No,No,37070.85,Yes,No,Yes,404,Yes,3,1.1
1000282,Justin,Watson,1991-04-12,UK,Bachelor,192393.47,Married,Male,2002-01-06,Yes,No,86610.64,Yes,Yes,Yes,778,Yes,4,1.29
1000283,Emily,Bryant,1987-02-11,UK,Doctorate,171191.71,Married,Female,2005-05-31,No,Yes,248715.22,No,No,No,422,No,4,4.36
1000284,Gregory,Davis,1956-04-17,UK,Master,138147.77,Married,Male,2017-05-07,No,Yes,219035.08,No,No,No,805,No,5,4.49
1000285,Virginia,Young,2006-04-07,USA,GCSE,45037.92,Single with Partner,Male,2014-01-08,No,Yes,170156.43,No,Yes,Yes,397,Yes,7,4.67
1000286,Nicole,Porter,1991-10-13,UK,GCSE,106811.34,Married,Male,2016-06-06,No,Yes,98032.27,Yes,Yes,No,450,Yes,12,2.63
1000287,Charles,Tanner,1975-06-13,USA,Bachelor,191500.6,Married,Female,2006-10-09,No,Yes,138846.62,Yes,No,No,485,Yes,8,2.86
1000288,Kara,Brown,1950-08-14,USA,GCSE,48588.58,Single with Partner,Male,2000-12-20,No,No,76167.11,Yes,No,Yes,587,No,7,1.76
1000289,Keith,Lawson,1945-04-19,UK,Master,153640.83,Married,Female,2022-09-12,No,No,168707.03,Yes,No,No,378,No,15,2.76
1000290,Lindsey,Hines,1999-07-10,USA,GCSE,104121.19,Single with Partner,Female,2022-07-16,Yes,No,104943.88,No,No,Yes,671,No,13,1.63
1000291,Cynthia,Cox,1980-05-20,UK,Bachelor,181680.6,Married,Female,2011-01-29,No,Yes,30405.89,No,No,Yes,785,No,15,3.47
1000292,Kimberly,Miller,1962-08-09,UK,GCSE,102135.95,Married,Male,2008-11-08,No,Yes,54085.95,No,Yes,Yes,529,No,12,1.06
1000293,Scott,Armstrong,1974-08-22,Germany,Bachelor,161471.86,Single,Male,2000-12-12,No,No,152329.72,No,Yes,No,670,Yes,3,2.71
1000294,Eric,Miller,1992-02-24,UK,Master,192923.92,Divorced,Female,2003-04-05,No,No,173763.35,Yes,No,Yes,778,Yes,5,4.94
1000295,David,Cooley,1982-04-09,UK,Bachelor,146076.12,Single with Partner,Male,2007-12-05,No,Yes,24367.01,No,No,No,672,Yes,14,4.98
1000296,Kimberly,Mcgrath,2000-04-27,USA,Doctorate,132533.77,Divorced,Male,2005-02-02,No,No,202161.91,Yes,No,No,815,Yes,10,4.09
1000297,Michael,Thomas,1959-11-02,Germany,Master,176698.59,Married,Male,2010-09-19,No,No,206157.11,No,Yes,Yes,805,No,20,2.2
1000298,Joseph,Robinson,1991-06-29,UK,Bachelor,163148.35,Single with Partner,Female,2022-08-04,No,No,180881.25,Yes,Yes,No,773,No,16,1.8
1000299,Becky,Bradley,1952-02-21,USA,GCSE,106040.23,Married,Male,2010-05-31,No,Yes,171023.7,No,Yes,Yes,423,Yes,13,1.15
1000300,Blake,Silva,1994-05-04,UK,Master,126492.74,Married,Male,2004-02-22,No,Yes,58274.4,No,No,No,562,No,19,2.67
1000301,Rachel,Baker,1969-01-31,UK,Doctorate,187495.39,Single with Partner,Male,2017-12-27,Yes,No,229937.64,Yes,Yes,Yes,654,Yes,0,2.84
1000302,Antonio,Roberson,1953-03-11,USA,Master,143463.57,Single,Female,2015-06-21,No,Yes,67435.96,No,No,No,461,No,1,1.32
1000303,Charles,Barnes,1965-11-07,USA,GCSE,86866.14,Single,Female,2018-02-11,Yes,No,45953.16,No,Yes,No,583,Yes,5,4.47
1000304,Tara,Carrillo,1981-07-27,USA,Doctorate,123210.3,Married,Female,2022-05-10,Yes,No,159778.1,No,Yes,Yes,782,Yes,4,3.6
1000305,Tammy,Harris,1993-06-25,Germany,GCSE,82519.8,Single with Partner,Male,2022-07-02,Yes,No,91280.43,Yes,Yes,Yes,816,No,1,2.52
1000306,Ashley,Richardson,1947-04-22,Canada,Master,177381.74,Married,Female,2019-06-07,No,No,233283.81,No,No,Yes,442,No,3,4.42
1000307,Daniel,Ayers,1994-04-26,USA,Doctorate,149500.02,Married,Male,2018-11-09,Yes,No,115278.3,Yes,Yes,Yes,716,No,12,2.65
1000308,Samantha,Mccann,1945-07-02,UK,GCSE,44679.43,Divorced,Male,2016-07-13,No,Yes,41264.15,Yes,Yes,Yes,327,No,3,4.39
1000309,Leslie,Escobar,1962-01-03,Germany,Doctorate,163010.45,Married,Female,2020-08-03,Yes,No,239399.15,No,No,No,327,Yes,18,2.98
1000310,Dennis,Wright,1993-09-30,UK,Bachelor,186655.26,Married,Female,2004-04-19,No,No,129052.3,Yes,Yes,Yes,672,Yes,10,3.54
1000311,Richard,Kemp,1955-04-23,USA,Doctorate,145883.79,Single with Partner,Female,2003-06-18,Yes,No,129832.31,No,No,No,675,Yes,7,1.44
1000312,Lawrence,Miller,1952-08-30,UK,GCSE,48237.05,Single with Partner,Female,2000-11-29,Yes,No,96696.35,No,Yes,No,619,No,16,2.03
1000313,Bobby,Watson,1997-07-20,UK,Doctorate,142314.82,Single,Male,2009-08-23,No,Yes,209064.05,Yes,No,Yes,751,No,6,3.61
1000314,Vincent,Hodges,1956-06-08,Canada,GCSE,115116.69,Single with Partner,Male,2002-01-28,No,Yes,72195.85,No,No,No,326,Yes,6,2.64
1000315,Lisa,Roberts,1992-09-12,Germany,Master,148742.15,Single,Male,2015-08-24,Yes,No,3821.94,Yes,No,No,309,Yes,3,1.53
1000316,Kelly,Fitzgerald,1997-09-07,USA,Bachelor,120288.34,Married,Male,2011-06-30,No,No,124520.57,Yes,Yes,No,569,No,3,1.62
1000317,Alexandra,Nunez,2001-09-25,USA,Bachelor,182534.5,Married,Female,2000-02-29,Yes,No,231501.37,No,No,No,733,Yes,10,3.83
1000318,Allen,Lee,1969-07-11,UK,GCSE,91130.38,Married,Male,2003-09-12,Yes,No,68607.36,Yes,Yes,No,598,No,4,3.74
1000319,Karina,Carter,1961-12-05,UK,Master,130285.46,Married,Female,2013-04-13,No,Yes,66869.84,No,Yes,No,602,No,6,3.88
1000320,David,Moore,1955-04-13,UK,GCSE,118550.81,Divorced,Male,2015-03-22,Yes,No,184629.73,Yes,Yes,No,344,Yes,13,3.89
1000321,Zachary,Rodriguez,1952-01-17,USA,Bachelor,168644.98,Single with Partner,Male,2021-04-12,Yes,No,193973.12,Yes,Yes,No,392,No,1,4.84
1000322,Chelsea,Taylor,1965-10-04,Germany,GCSE,72074.83,Divorced,Male,2005-04-23,No,No,109114.91,No,Yes,Yes,364,No,7,4.88
1000323,Christopher,Rodriguez,1981-05-31,USA,Doctorate,150577.54,Single with Partner,Female,2005-07-07,Yes,No,208477.36,No,No,Yes,828,Yes,9,2.74
1000324,Andrew,Shaffer,1947-05-04,UK,GCSE,110272.58,Single,Female,2006-10-12,Yes,No,43314.5,Yes,No,Yes,471,Yes,13,4.11
1000325,Zachary,Jones,1993-05-04,Canada,GCSE,47420.49,Married,Female,2018-07-27,No,Yes,92009.53,Yes,Yes,Yes,356,No,14,3.95
1000326,Danny,Thompson,1953-01-11,Germany,GCSE,51433.81,Divorced,Female,2010-11-05,No,Yes,101307.77,Yes,No,Yes,809,Yes,10,1.69
1000327,Donald,Schmitt,1975-02-01,USA,Bachelor,129792.86,Single with Partner,Female,2002-04-07,Yes,No,78473.85,No,Yes,Yes,510,Yes,6,4.13
1000328,Christine,Aguilar,1974-05-10,USA,GCSE,96875.43,Divorced,Female,2009-03-19,No,No,54747.29,Yes,No,No,751,Yes,18,4.37
1000329,Christine,Cherry,2003-08-05,USA,Bachelor,167643.94,Single,Male,2023-04-05,Yes,No,84802.12,No,No,Yes,550,No,5,1.15
1000330,Ashley,Duncan,2001-01-06,UK,Master,168725.29,Married,Male,2012-03-13,No,No,4893.59,Yes,No,No,798,Yes,6,3.1
1000331,Corey,Wilson,1988-12-31,UK,Master,137477.63,Married,Male,2020-07-03,No,Yes,175956.17,Yes,No,No,480,No,3,2.0
1000332,Jennifer,Rodriguez,1996-06-11,Germany,Bachelor,172093.47,Married,Female,2005-07-14,No,No,171116.22,Yes,Yes,No,643,No,13,4.73
1000333,Todd,Coleman,1952-09-01,UK,GCSE,97484.01,Married,Female,2011-10-13,No,Yes,112774.44,Yes,Yes,No,626,No,4,1.34
1000334,Shelby,Lewis,1983-02-01,UK,Master,148631.08,Married,Female,2021-06-18,No,Yes,80999.73,Yes,Yes,No,389,No,10,3.64
1000335,Sarah,Robbins,1986-11-04,UK,GCSE,100929.33,Single with Partner,Male,2005-04-14,Yes,No,108749.75,No,No,Yes,313,Yes,15,3.6
1000336,Steven,Richard,1999-01-26,UK,Master,147903.25,Married,Male,2018-01-27,No,Yes,234155.6,No,No,Yes,680,Yes,6,1.48
1000337,Steven,Young,1951-02-21,Germany,GCSE,96781.29,Single,Male,2002-03-23,Yes,No,151049.79,No,No,No,503,Yes,15,4.06
1000338,Matthew,Martinez,1951-11-14,Germany,Bachelor,122698.41,Single with Partner,Male,2012-06-18,No,No,182946.79,Yes,Yes,No,600,No,17,2.08
1000339,Bryan,Baker,1967-12-25,USA,Bachelor,164093.17,Married,Male,2006-05-03,No,No,57687.38,No,Yes,No,678,Yes,8,3.77
1000340,Christine,Pierce,1985-10-10,UK,Master,197562.12,Married,Male,2011-05-01,No,Yes,24051.59,Yes,No,No,620,Yes,7,2.0
1000341,Andre,Mendez,1963-10-28,USA,GCSE,118199.48,Married,Female,2022-09-16,No,Yes,21162.96,Yes,No,Yes,718,No,13,2.57
1000342,Brandon,Saunders,1978-06-06,USA,Bachelor,142540.21,Single with Partner,Male,2020-09-11,No,No,118215.91,Yes,No,Yes,715,No,7,2.32
1000343,Paige,Ferguson,1975-04-20,UK,GCSE,66374.31,Married,Female,2004-07-28,Yes,No,179284.91,Yes,Yes,Yes,844,No,5,3.42
1000344,Justin,Stokes,1988-11-25,USA,Master,125038.23,Divorced,Female,2010-11-28,No,Yes,193620.45,Yes,No,Yes,624,Yes,10,3.49
1000345,Rachel,Cooper,1947-02-12,UK,Doctorate,189867.3,Married,Male,2020-12-08,No,Yes,180214.29,No,No,Yes,588,Yes,19,3.09
1000346,Ana,Edwards,2004-07-27,USA,Bachelor,165485.77,Married,Male,2013-05-28,Yes,No,228225.52,No,Yes,Yes,707,Yes,12,1.6
1000347,Tammy,Anderson,1995-09-11,USA,Bachelor,150808.05,Married,Female,2023-12-10,No,No,13379.81,Yes,No,Yes,440,Yes,20,3.58
1000348,Melissa,Olson,1998-06-25,UK,Doctorate,129021.64,Married,Female,2015-11-02,Yes,No,213892.74,Yes,Yes,Yes,334,No,0,1.96
1000349,Jessica,Richardson,1952-03-12,UK,Bachelor,195741.38,Married,Male,2003-11-22,Yes,No,165304.88,No,No,No,574,No,0,2.71
1000350,Mark,Miller,1959-04-26,USA,Bachelor,162417.52,Single with Partner,Male,2000-10-09,Yes,No,44209.82,Yes,No,Yes,481,Yes,8,4.94
1000351,Alexander,Anderson,1983-06-09,USA,Bachelor,142634.23,Single,Female,2016-06-18,No,Yes,170722.23,No,No,No,490,No,4,4.38
1000352,Jessica,Allison,1989-12-04,Germany,Master,148017.21,Single with Partner,Male,2005-10-03,Yes,No,128135.19,No,Yes,No,565,Yes,6,2.1
1000353,Russell,Hill,1981-07-25,USA,GCSE,49986.93,Single with Partner,Male,2001-01-22,Yes,No,90016.7,No,Yes,No,781,No,14,1.87
